Age,Is_Senior,Marital_Status,Married_Premium_Discount,Prior_Insurance,Prior_Insurance_Premium_Adjustment,Claims_Frequency,Claims_Severity,Claims_Adjustment,Policy_Type,Policy_Adjustment,Premium_Amount,Safe_Driver_Discount,Multi_Policy_Discount,Bundling_Discount,Total_Discounts,Source_of_Lead,Time_Since_First_Contact,Conversion_Status,Website_Visits,Inquiries,Quotes_Requested,Time_to_Conversion,Credit_Score,Premium_Adjustment_Credit,Region,Premium_Adjustment_Region
39,0,Divorced,0,<1 year,100,1,High,200,Full Coverage,0,2350,1,1,0,100,Referral,30,0,1,2,3,10,713.7495350888519,-50,Suburban,50
26,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2336,0,0,0,0,Online,8,1,1,3,2,6,802.3336389676691,-50,Urban,100
48,0,Divorced,0,>5 years,0,3,Medium,300,Liability-Only,-200,2150,0,1,0,50,Online,23,1,5,2,3,7,753.3167300382562,-50,Rural,0
33,0,Single,0,>5 years,0,0,Medium,0,Full Coverage,0,2100,1,1,0,100,Online,22,1,8,0,3,10,842.0730430281412,-50,Urban,100
21,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2200,0,0,0,0,Referral,2,1,3,2,3,6,774.635799810035,-50,Suburban,50
26,0,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2086,0,1,0,50,Online,24,1,6,1,3,14,706.623722504211,-50,Urban,100
66,1,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2436,0,0,0,0,Referral,15,1,6,1,3,2,693.2922328460457,50,Urban,100
45,0,Single,0,1-5 years,50,0,Medium,0,Liability-Only,-200,2000,0,1,0,50,Online,10,1,9,3,3,5,730.7204042194211,-50,Urban,100
41,0,Married,86,1-5 years,50,0,Medium,0,Full Coverage,0,2436,0,0,0,0,Online,26,1,3,4,3,7,661.8583947801667,50,Urban,100
36,0,Widowed,0,>5 years,0,0,Low,0,Full Coverage,0,2250,0,1,0,50,Online,5,1,5,1,3,6,693.2206797997206,50,Urban,100
44,0,Married,86,>5 years,0,0,Low,0,Liability-Only,-200,2136,0,1,0,50,Referral,16,0,5,2,1,11,667.1290324433318,50,Urban,100
44,0,Single,0,1-5 years,50,0,Low,0,Liability-Only,-200,2050,0,0,0,0,Online,6,1,5,2,3,5,755.9247767111688,-50,Urban,100
44,0,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2286,1,0,0,50,Referral,3,1,1,1,3,5,620.8694857241024,50,Suburban,50
41,0,Single,0,>5 years,0,1,High,200,Full Coverage,0,2500,0,0,0,0,Online,17,1,6,4,3,2,697.9327846303686,50,Urban,100
53,0,Married,86,>5 years,0,1,Medium,100,Full Coverage,0,2386,0,0,0,0,Online,13,1,5,2,2,2,684.6670989280473,50,Rural,0
40,0,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2186,0,1,0,50,Online,16,1,4,1,3,2,817.5893793065907,-50,Suburban,50
25,0,Divorced,0,1-5 years,50,2,Low,100,Liability-Only,-200,2050,0,1,0,50,Online,6,1,7,2,1,3,785.8607105154122,-50,Suburban,50
30,0,Single,0,1-5 years,50,0,Medium,0,Full Coverage,0,2200,0,1,0,50,Referral,16,1,9,3,3,9,765.1517824587088,-50,Urban,100
18,0,Single,0,<1 year,100,1,Low,50,Full Coverage,0,2250,0,1,1,100,Agent,27,1,4,3,1,6,618.1689903562955,50,Rural,0
70,1,Single,0,<1 year,100,0,Low,0,Full Coverage,0,2200,0,0,0,0,Online,13,1,3,1,1,10,704.3794360077529,-50,Rural,0
52,0,Single,0,1-5 years,50,2,Low,100,Liability-Only,-200,2200,0,1,0,50,Online,16,1,6,3,3,10,671.0665023493239,50,Urban,100
27,0,Married,86,<1 year,100,2,Low,100,Full Coverage,0,2486,0,0,0,0,Agent,4,1,6,0,1,3,683.3913124130846,50,Rural,0
35,0,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2136,0,0,0,0,Online,5,1,6,2,3,3,846.1087952428225,-50,Urban,100
30,0,Divorced,0,1-5 years,50,1,Low,50,Liability-Only,-200,2100,0,0,0,0,Referral,4,1,5,4,2,2,715.6956374679729,-50,Urban,100
63,1,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2386,0,0,0,0,Online,21,1,6,3,3,5,661.8211960587364,50,Suburban,50
18,0,Single,0,<1 year,100,0,Low,0,Liability-Only,-200,2150,0,0,0,0,Online,1,1,3,0,3,8,663.3125469758685,50,Suburban,50
41,0,Married,86,<1 year,100,0,Low,0,Full Coverage,0,2336,0,0,0,0,Agent,15,1,3,2,2,4,791.1606841238512,-50,Suburban,50
38,0,Married,86,<1 year,100,0,Low,0,Liability-Only,-200,2136,0,0,0,0,Agent,14,1,5,3,2,4,715.8946652759753,-50,Suburban,50
52,0,Married,86,<1 year,100,2,Low,100,Full Coverage,0,2486,1,0,0,50,Agent,20,1,5,2,2,12,698.8467227151202,50,Suburban,50
38,0,Single,0,>5 years,0,1,Low,50,Liability-Only,-200,2100,0,1,0,50,Online,4,1,6,1,2,8,625.8471171600582,50,Urban,100
18,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2250,0,0,0,0,Online,28,1,3,0,3,5,726.2320696740221,-50,Urban,100
36,0,Married,86,1-5 years,50,0,High,0,Liability-Only,-200,2136,0,0,0,0,Agent,10,1,5,2,2,6,679.7276617046729,50,Rural,0
25,0,Married,86,<1 year,100,0,Low,0,Liability-Only,-200,2186,0,0,1,50,Online,6,1,5,4,3,5,699.6822459457763,50,Suburban,50
41,0,Widowed,0,1-5 years,50,1,Low,50,Full Coverage,0,2300,0,0,1,50,Agent,19,1,8,2,1,4,637.365806326405,50,Suburban,50
61,1,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2286,0,0,1,50,Online,19,1,6,2,2,12,774.3684074661802,-50,Urban,100
18,0,Divorced,0,<1 year,100,0,Medium,0,Full Coverage,0,2300,0,0,0,0,Agent,5,1,4,0,3,5,786.1133238846375,-50,Urban,100
27,0,Widowed,0,>5 years,0,2,Low,100,Liability-Only,-200,2000,0,0,1,50,Referral,3,1,3,1,2,6,751.2457667904487,-50,Suburban,50
31,0,Widowed,0,>5 years,0,1,Low,50,Full Coverage,0,2250,0,0,0,0,Referral,14,1,3,1,2,4,730.2845894060182,-50,Urban,100
34,0,Divorced,0,1-5 years,50,1,High,200,Full Coverage,0,2500,0,1,0,50,Online,29,1,11,0,3,11,679.4463739638173,50,Urban,100
51,0,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2186,0,0,0,0,Online,16,1,5,2,1,2,680.6623488230715,50,Suburban,50
37,0,Widowed,0,1-5 years,50,2,High,400,Full Coverage,0,2650,0,0,0,0,Online,23,1,3,3,1,3,782.3366264921066,-50,Urban,100
46,0,Divorced,0,1-5 years,50,0,Medium,0,Full Coverage,0,2150,0,1,0,50,Online,28,1,6,0,1,4,714.7066309110681,-50,Suburban,50
30,0,Divorced,0,>5 years,0,0,Low,0,Full Coverage,0,2250,1,0,0,50,Agent,3,1,5,2,2,2,688.4847637254928,50,Urban,100
43,0,Married,86,<1 year,100,1,Low,50,Full Coverage,0,2436,0,0,0,0,Online,13,1,6,2,1,2,720.4768155403045,-50,Urban,100
51,0,Widowed,0,1-5 years,50,1,Low,50,Full Coverage,0,2250,0,0,0,0,Online,4,1,7,0,3,8,729.3698319145833,-50,Suburban,50
29,0,Single,0,1-5 years,50,0,Medium,0,Liability-Only,-200,2000,1,0,0,50,Online,14,0,3,1,2,14,795.3549226025643,-50,Urban,100
51,0,Single,0,1-5 years,50,1,Low,50,Liability-Only,-200,2100,0,0,0,0,Agent,2,1,6,0,3,14,762.5277471675795,-50,Urban,100
40,0,Married,86,>5 years,0,1,Low,50,Full Coverage,0,2336,0,0,0,0,Agent,17,1,7,4,1,10,712.4016673745933,-50,Urban,100
55,1,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2186,0,1,0,50,Online,3,1,6,1,1,8,639.983277762217,50,Urban,100
36,0,Widowed,0,<1 year,100,0,Low,0,Liability-Only,-200,2000,0,1,0,50,Referral,4,1,5,1,3,4,717.2782703934743,-50,Suburban,50
45,0,Single,0,1-5 years,50,1,Low,50,Full Coverage,0,2200,0,1,0,50,Online,9,1,7,3,1,9,716.7879110994401,-50,Suburban,50
39,0,Married,86,<1 year,100,0,Low,0,Full Coverage,0,2386,1,1,0,100,Online,25,1,2,3,3,9,698.0800897147809,50,Urban,100
38,0,Divorced,0,<1 year,100,0,Low,0,Liability-Only,-200,2100,0,0,0,0,Referral,5,1,6,1,2,8,692.9591222043061,50,Rural,0
43,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2386,0,0,0,0,Online,8,1,4,4,1,14,607.6605047995433,50,Suburban,50
48,0,Married,86,1-5 years,50,0,Medium,0,Full Coverage,0,2236,0,1,0,50,Online,26,0,5,1,1,13,748.4875002623894,-50,Suburban,50
21,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2286,0,1,0,50,Referral,5,1,5,2,2,3,735.8596233149069,-50,Urban,100
61,1,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2286,1,0,0,50,Online,18,1,7,1,2,9,725.4497556943114,-50,Urban,100
18,0,Married,86,<1 year,100,1,Medium,100,Full Coverage,0,2536,1,0,0,50,Referral,17,1,6,2,3,7,649.1784472449685,50,Urban,100
29,0,Married,86,1-5 years,50,0,Medium,0,Full Coverage,0,2336,0,0,0,0,Online,25,1,6,3,2,12,699.4356163604042,50,Rural,0
38,0,Married,86,<1 year,100,0,Low,0,Full Coverage,0,2386,0,0,0,0,Online,23,1,4,3,2,3,702.8924185576682,-50,Urban,100
46,0,Single,0,>5 years,0,0,High,0,Liability-Only,-200,2000,0,0,0,0,Online,14,1,4,3,3,4,704.8054537824825,-50,Urban,100
63,1,Widowed,0,1-5 years,50,0,Low,0,Full Coverage,0,2150,0,0,1,50,Online,16,1,1,0,2,2,753.40190072428,-50,Suburban,50
18,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2250,0,0,0,0,Online,27,1,6,1,1,7,783.4727165642818,-50,Urban,100
32,0,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2336,0,1,0,50,Online,7,1,6,4,3,3,675.4629063772122,50,Urban,100
18,0,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2136,0,0,0,0,Agent,9,1,3,3,3,1,672.858356932095,50,Rural,0
40,0,Divorced,0,>5 years,0,2,Medium,200,Full Coverage,0,2400,0,0,0,0,Agent,7,1,4,0,1,5,707.5861391265265,-50,Urban,100
44,0,Widowed,0,>5 years,0,1,Low,50,Full Coverage,0,2100,0,1,0,50,Online,22,1,7,1,3,1,718.9829454249023,-50,Rural,0
63,1,Married,86,1-5 years,50,1,Low,50,Liability-Only,-200,2186,1,1,0,100,Online,30,1,2,2,3,11,590.7668961773355,50,Urban,100
41,0,Married,86,>5 years,0,1,Low,50,Full Coverage,0,2286,0,1,0,50,Online,21,1,7,1,1,2,741.2610589310523,-50,Urban,100
55,1,Single,0,<1 year,100,0,Low,0,Full Coverage,0,2400,0,0,0,0,Online,13,1,1,0,2,1,691.1938374613006,50,Urban,100
48,0,Single,0,1-5 years,50,0,Medium,0,Full Coverage,0,2100,0,1,0,50,Online,1,1,7,3,2,9,727.0807923476101,-50,Rural,0
33,0,Married,86,>5 years,0,0,Medium,0,Full Coverage,0,2186,1,1,0,100,Online,9,1,4,1,1,6,702.9465525385042,-50,Urban,100
18,0,Single,0,<1 year,100,2,High,400,Full Coverage,0,2650,0,1,0,50,Online,18,1,5,1,1,3,766.5176094602388,-50,Urban,100
44,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2200,1,0,0,50,Online,25,0,5,2,2,14,736.3035310821252,-50,Urban,100
18,0,Widowed,0,>5 years,0,1,Low,50,Full Coverage,0,2200,1,0,0,50,Agent,25,1,8,2,2,13,728.1787292770662,-50,Urban,100
59,1,Married,86,>5 years,0,0,Medium,0,Full Coverage,0,2386,0,0,0,0,Online,30,1,0,0,2,8,656.5014017667767,50,Urban,100
37,0,Widowed,0,1-5 years,50,0,Low,0,Liability-Only,-200,1900,0,1,0,50,Agent,8,1,6,1,3,7,765.3642832015786,-50,Rural,0
57,1,Married,86,>5 years,0,0,Low,0,Liability-Only,-200,2186,0,0,0,0,Online,21,1,4,1,2,11,657.482095038054,50,Urban,100
32,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2200,0,1,0,50,Agent,7,1,6,0,1,1,735.9882279119481,-50,Urban,100
44,0,Single,0,1-5 years,50,0,High,0,Full Coverage,0,2250,0,0,0,0,Online,6,1,3,2,1,13,720.3902498088554,-50,Urban,100
43,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2186,0,1,1,100,Online,24,0,3,2,3,11,743.5017828178308,-50,Suburban,50
39,0,Single,0,1-5 years,50,1,Medium,100,Liability-Only,-200,2250,0,0,0,0,Agent,7,1,6,1,2,5,634.4205298909551,50,Urban,100
33,0,Married,86,1-5 years,50,1,Low,50,Full Coverage,0,2386,0,0,0,0,Online,8,1,9,1,2,1,736.6210559614201,-50,Urban,100
45,0,Married,86,1-5 years,50,1,Low,50,Liability-Only,-200,2136,0,0,0,0,Online,5,1,6,1,3,2,710.3663943459276,-50,Suburban,50
26,0,Married,86,1-5 years,50,1,High,200,Full Coverage,0,2536,0,0,0,0,Agent,29,1,5,2,3,1,692.2272696993339,50,Rural,0
21,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2150,0,0,0,0,Online,23,0,3,2,2,11,775.7380974839716,-50,Rural,0
58,1,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2386,0,0,0,0,Online,14,1,7,2,3,6,687.8313866119037,50,Urban,100
50,0,Widowed,0,1-5 years,50,0,Low,0,Full Coverage,0,2200,0,1,0,50,Agent,11,1,2,3,3,3,731.3445694642471,-50,Urban,100
40,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2336,0,0,0,0,Referral,26,1,6,0,1,11,694.6913186853006,50,Rural,0
64,1,Married,86,>5 years,0,0,Medium,0,Full Coverage,0,2336,0,1,0,50,Online,8,1,7,2,2,6,689.874721166896,50,Urban,100
35,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2186,0,1,0,50,Agent,26,1,7,4,1,2,743.3648668617617,-50,Rural,0
59,1,Single,0,>5 years,0,0,Low,0,Full Coverage,0,2200,0,0,0,0,Online,9,0,4,1,2,12,747.0932460596966,-50,Urban,100
42,0,Married,86,<1 year,100,2,Low,100,Full Coverage,0,2586,0,0,0,0,Online,1,1,8,4,3,12,661.9252294569493,50,Urban,100
24,0,Married,86,1-5 years,50,0,Medium,0,Liability-Only,-200,2136,0,0,0,0,Online,30,1,9,3,3,9,671.5557237515569,50,Rural,0
67,1,Married,86,<1 year,100,3,Medium,300,Full Coverage,0,2786,0,0,0,0,Online,28,1,4,1,1,2,679.1347966257907,50,Urban,100
54,0,Married,86,<1 year,100,2,Medium,200,Full Coverage,0,2686,0,0,0,0,Online,29,1,5,3,3,3,689.0495458838401,50,Urban,100
38,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2300,0,0,0,0,Online,10,1,9,0,2,12,680.2063793666862,50,Suburban,50
50,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2300,0,1,0,50,Online,28,1,10,2,1,12,682.2934826473421,50,Urban,100
33,0,Married,86,>5 years,0,0,Low,0,Liability-Only,-200,2036,0,0,0,0,Agent,3,1,8,1,1,7,701.5585591629007,-50,Suburban,50
52,0,Married,86,1-5 years,50,1,Low,50,Liability-Only,-200,2136,0,0,0,0,Online,19,1,0,4,3,1,785.5851651459329,-50,Suburban,50
18,0,Divorced,0,1-5 years,50,2,Low,100,Full Coverage,0,2350,0,1,0,50,Referral,15,1,9,2,1,8,693.5221723584168,50,Suburban,50
24,0,Married,86,>5 years,0,1,High,200,Liability-Only,-200,2186,1,0,0,50,Online,23,1,5,2,1,3,721.577108702206,-50,Suburban,50
54,0,Widowed,0,1-5 years,50,0,High,0,Liability-Only,-200,1950,0,1,0,50,Online,15,1,4,0,1,6,711.4440789544675,-50,Suburban,50
36,0,Married,86,>5 years,0,1,Low,50,Liability-Only,-200,2086,0,1,0,50,Online,7,1,2,2,1,4,815.7444076038436,-50,Urban,100
43,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2236,1,0,0,50,Agent,14,1,3,4,2,3,711.5649804524095,-50,Suburban,50
19,0,Single,0,<1 year,100,1,Low,50,Liability-Only,-200,2150,0,0,0,0,Online,8,1,4,4,2,7,730.9709205645718,-50,Urban,100
67,1,Divorced,0,1-5 years,50,1,Low,50,Full Coverage,0,2400,0,0,0,0,Online,21,1,5,1,1,10,611.8287798920535,50,Urban,100
57,1,Married,86,1-5 years,50,0,Medium,0,Full Coverage,0,2386,0,0,0,0,Agent,16,1,4,3,2,6,674.7787243795066,50,Suburban,50
36,0,Married,86,1-5 years,50,2,Low,100,Full Coverage,0,2386,0,0,0,0,Online,23,1,6,3,1,7,755.2477099103619,-50,Suburban,50
33,0,Married,86,>5 years,0,0,Low,0,Liability-Only,-200,2036,0,1,0,50,Online,26,1,3,1,2,4,716.6826170574839,-50,Urban,100
55,1,Widowed,0,1-5 years,50,0,Medium,0,Full Coverage,0,2200,0,1,0,50,Agent,30,0,4,1,3,9,638.9262054724588,50,Rural,0
69,1,Single,0,1-5 years,50,0,High,0,Full Coverage,0,2300,1,0,0,50,Online,12,1,3,1,2,14,634.5628688308159,50,Urban,100
54,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2386,0,0,0,0,Online,25,1,5,3,3,8,644.879931113828,50,Suburban,50
72,1,Married,86,<1 year,100,1,Low,50,Liability-Only,-200,2136,0,1,0,50,Agent,14,1,3,1,1,7,716.4712275138837,-50,Suburban,50
26,0,Married,86,1-5 years,50,1,High,200,Liability-Only,-200,2336,0,0,0,0,Online,15,1,6,3,1,12,748.4945918462012,-50,Urban,100
27,0,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2086,0,0,0,0,Agent,21,1,3,6,2,6,718.1659920281816,-50,Suburban,50
22,0,Married,86,1-5 years,50,0,Medium,0,Liability-Only,-200,2036,1,1,0,100,Online,21,1,6,4,2,1,771.0896173537786,-50,Urban,100
46,0,Single,0,1-5 years,50,2,Low,100,Full Coverage,0,2300,0,1,0,50,Online,29,1,2,1,1,4,797.7498752069838,-50,Urban,100
42,0,Married,86,>5 years,0,1,Low,50,Liability-Only,-200,2136,0,0,0,0,Agent,17,0,2,0,1,10,705.5843517238338,-50,Urban,100
37,0,Married,86,<1 year,100,0,Low,0,Full Coverage,0,2436,0,0,0,0,Online,22,1,10,4,1,8,666.0160343303168,50,Suburban,50
52,0,Single,0,1-5 years,50,2,Low,100,Full Coverage,0,2200,1,1,1,150,Agent,13,1,7,2,3,9,716.9437230301359,-50,Urban,100
58,1,Married,86,>5 years,0,0,Medium,0,Full Coverage,0,2386,0,0,0,0,Agent,28,1,3,2,2,4,671.3886956614386,50,Urban,100
18,0,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2286,1,1,0,100,Agent,9,1,10,1,2,3,674.6728640524495,50,Urban,100
31,0,Married,86,1-5 years,50,1,High,200,Liability-Only,-200,2336,0,0,0,0,Online,22,1,9,0,2,8,756.9377424354492,-50,Urban,100
52,0,Married,86,>5 years,0,2,Low,100,Full Coverage,0,2236,1,0,0,50,Online,14,1,7,2,1,1,757.01851086422,-50,Rural,0
32,0,Divorced,0,<1 year,100,1,Low,50,Liability-Only,-200,2200,0,0,0,0,Online,11,1,7,2,2,5,620.6664507880286,50,Suburban,50
28,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2350,0,0,0,0,Online,19,1,7,0,3,2,662.3495533861262,50,Urban,100
55,1,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2236,1,0,0,50,Agent,5,1,6,3,2,2,744.8767138471632,-50,Urban,100
20,0,Married,86,>5 years,0,1,Low,50,Liability-Only,-200,2036,0,0,0,0,Online,1,1,3,0,2,7,803.2607197208968,-50,Rural,0
35,0,Married,86,1-5 years,50,1,Low,50,Liability-Only,-200,2186,0,0,0,0,Online,30,1,9,1,3,2,619.7019585736672,50,Rural,0
44,0,Single,0,<1 year,100,0,Low,0,Liability-Only,-200,2050,1,0,0,50,Agent,6,1,6,4,3,11,706.5424035183099,-50,Urban,100
31,0,Single,0,<1 year,100,2,Medium,200,Full Coverage,0,2350,1,0,0,50,Online,4,1,2,0,2,5,717.8328770497498,-50,Rural,0
51,0,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2086,0,0,0,0,Online,10,1,2,2,3,5,737.2011881734311,-50,Suburban,50
31,0,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2186,0,1,0,50,Agent,22,1,3,3,1,6,825.806708108738,-50,Suburban,50
61,1,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2286,0,0,0,0,Online,4,1,4,2,2,8,742.9780618650234,-50,Suburban,50
38,0,Single,0,1-5 years,50,1,Low,50,Liability-Only,-200,2100,0,0,0,0,Agent,17,1,7,1,1,2,711.3410705670155,-50,Urban,100
50,0,Divorced,0,1-5 years,50,1,High,200,Full Coverage,0,2450,1,0,0,50,Online,1,1,10,1,2,4,689.231262553401,50,Suburban,50
51,0,Widowed,0,>5 years,0,0,Low,0,Full Coverage,0,2200,0,0,0,0,Referral,28,1,3,0,1,7,702.8860369865073,-50,Urban,100
30,0,Married,86,<1 year,100,0,High,0,Liability-Only,-200,2186,0,0,0,0,Online,17,1,10,2,2,11,809.83291939218,-50,Urban,100
18,0,Single,0,1-5 years,50,0,Low,0,Liability-Only,-200,2050,0,0,0,0,Agent,21,0,4,0,2,11,742.5034695808989,-50,Urban,100
45,0,Single,0,>5 years,0,0,Low,0,Full Coverage,0,2200,0,0,1,50,Online,5,1,6,2,3,12,635.8655154133404,50,Suburban,50
41,0,Widowed,0,1-5 years,50,1,Medium,100,Full Coverage,0,2300,0,1,0,50,Agent,29,1,3,1,1,6,831.8050012014256,-50,Urban,100
48,0,Married,86,>5 years,0,1,Medium,100,Full Coverage,0,2386,0,0,0,0,Online,27,1,8,3,2,6,682.155822688047,50,Rural,0
36,0,Single,0,1-5 years,50,0,Low,0,Liability-Only,-200,2050,0,0,0,0,Online,23,1,7,1,1,3,717.7260559352751,-50,Urban,100
33,0,Married,86,<1 year,100,0,Low,0,Full Coverage,0,2486,0,0,0,0,Online,15,1,6,2,1,1,631.3005407860543,50,Urban,100
70,1,Single,0,1-5 years,50,1,Low,50,Full Coverage,0,2200,0,1,0,50,Agent,24,0,5,2,1,9,711.474101954421,-50,Suburban,50
18,0,Married,86,1-5 years,50,1,Low,50,Full Coverage,0,2336,1,0,0,50,Online,8,0,5,0,2,12,696.6304147241475,50,Rural,0
51,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2350,0,0,0,0,Agent,1,1,6,1,2,13,692.6112374995561,50,Urban,100
31,0,Divorced,0,1-5 years,50,0,Low,0,Liability-Only,-200,2150,0,0,0,0,Agent,7,1,10,3,3,2,663.0607976695808,50,Urban,100
34,0,Married,86,1-5 years,50,0,Medium,0,Full Coverage,0,2286,0,0,0,0,Online,29,1,2,2,3,4,850.0,-50,Suburban,50
35,0,Single,0,1-5 years,50,1,Low,50,Full Coverage,0,2300,0,0,0,0,Online,17,1,3,1,1,7,708.4840926750151,-50,Urban,100
27,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2286,0,1,0,50,Agent,30,1,1,2,1,1,735.5205624457695,-50,Urban,100
48,0,Married,86,1-5 years,50,1,High,200,Full Coverage,0,2486,0,1,0,50,Agent,26,1,10,0,2,4,702.2308708455597,-50,Urban,100
60,1,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2036,0,0,0,0,Agent,29,0,5,3,1,10,802.0876450521196,-50,Rural,0
47,0,Married,86,1-5 years,50,1,Low,50,Full Coverage,0,2436,0,0,0,0,Online,10,1,6,5,2,8,672.9444997069902,50,Suburban,50
41,0,Divorced,0,<1 year,100,1,Low,50,Liability-Only,-200,2000,1,0,0,50,Agent,10,1,4,3,3,3,748.4974190190376,-50,Rural,0
25,0,Married,86,1-5 years,50,0,Medium,0,Liability-Only,-200,2136,0,0,0,0,Online,16,0,2,3,2,11,789.7412001056429,-50,Urban,100
47,0,Single,0,1-5 years,50,2,Low,100,Full Coverage,0,2300,1,0,0,50,Agent,15,1,6,1,1,1,752.4763789094578,-50,Urban,100
72,1,Divorced,0,<1 year,100,0,Medium,0,Full Coverage,0,2250,0,1,0,50,Referral,10,1,7,1,1,8,701.2165089127701,-50,Urban,100
34,0,Widowed,0,1-5 years,50,0,Low,0,Full Coverage,0,2350,0,0,0,0,Online,27,1,6,0,3,12,643.7444495713103,50,Urban,100
34,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2300,0,1,0,50,Online,6,1,9,3,3,13,635.7839811048169,50,Urban,100
31,0,Married,86,>5 years,0,1,Low,50,Liability-Only,-200,2086,0,1,0,50,Online,3,1,6,2,1,10,751.6527397494222,-50,Urban,100
32,0,Divorced,0,1-5 years,50,0,Low,0,Liability-Only,-200,1950,0,0,0,0,Online,12,1,5,5,2,11,778.0189959750473,-50,Rural,0
18,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2386,0,1,0,50,Online,14,1,12,3,3,13,683.4988428286974,50,Urban,100
46,0,Widowed,0,<1 year,100,0,Medium,0,Full Coverage,0,2250,0,0,0,0,Online,11,1,2,1,1,9,758.0457692249208,-50,Suburban,50
27,0,Single,0,>5 years,0,0,Low,0,Full Coverage,0,2250,0,0,0,0,Agent,8,1,8,0,1,6,681.3811145718183,50,Suburban,50
18,0,Single,0,<1 year,100,0,Medium,0,Full Coverage,0,2200,0,1,1,100,Online,11,1,3,1,3,3,725.0427434072901,-50,Urban,100
51,0,Married,86,1-5 years,50,1,Low,50,Liability-Only,-200,2136,1,0,0,50,Online,19,1,9,1,3,3,740.831341365337,-50,Urban,100
23,0,Single,0,>5 years,0,0,Low,0,Full Coverage,0,2100,0,0,0,0,Online,10,1,8,2,3,9,702.496554802628,-50,Rural,0
34,0,Divorced,0,1-5 years,50,1,Low,50,Full Coverage,0,2300,0,0,0,0,Online,26,1,3,1,2,8,734.8395386440018,-50,Urban,100
61,1,Divorced,0,1-5 years,50,0,Low,0,Liability-Only,-200,1950,0,1,0,50,Online,7,1,3,3,3,6,760.395159133376,-50,Suburban,50
18,0,Married,86,1-5 years,50,2,Low,100,Full Coverage,0,2486,0,1,0,50,Online,26,1,6,4,2,6,657.3860393798413,50,Urban,100
18,0,Widowed,0,<1 year,100,1,Low,50,Liability-Only,-200,2200,0,0,0,0,Online,16,0,3,2,2,10,606.1620837356895,50,Suburban,50
44,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2286,0,1,0,50,Online,26,1,4,5,3,13,682.5406955752625,50,Rural,0
57,1,Single,0,1-5 years,50,0,Medium,0,Liability-Only,-200,1900,0,1,0,50,Online,8,1,6,2,2,1,767.6697860489849,-50,Rural,0
18,0,Single,0,>5 years,0,0,Low,0,Liability-Only,-200,1950,0,0,0,0,Online,14,0,4,3,2,13,703.2999576505996,-50,Suburban,50
46,0,Married,86,<1 year,100,0,Low,0,Liability-Only,-200,2236,0,0,0,0,Online,17,1,3,3,2,1,615.6935597957073,50,Suburban,50
48,0,Married,86,>5 years,0,1,Low,50,Full Coverage,0,2236,0,0,0,0,Referral,20,0,2,2,3,12,776.9503413534883,-50,Rural,0
18,0,Single,0,>5 years,0,2,Low,100,Full Coverage,0,2200,0,0,0,0,Online,18,1,4,2,1,8,720.7800546922663,-50,Rural,0
